,Protein_pair,Spearman_r,Pvalue,pcorr,FDR<0.05
130,YBR115C_YLR061W,0.39999999999999997,0.2861051019083129,0.1933170853113573,False
131,YNR050C_YLR061W,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
132,YDL131W_YFL034C-A,0.5166666666666667,0.1543901209862251,0.12166863265780127,False
133,YDL182W_YFL034C-A,0.18333333333333335,0.6368198117628943,0.4065088124828423,False
134,YDR234W_YFL034C-A,0.43333333333333335,0.2439524358800516,0.17174251485955636,False
135,YIL094C_YFL034C-A,0.049999999999999996,0.8983528043506301,0.5705003376082352,False
136,YBR115C_YFL034C-A,0.5666666666666667,0.11163298761149111,0.09640082294674558,False
137,YNR050C_YFL034C-A,0.5666666666666667,0.11163298761149111,0.09640082294674558,False
138,YDL131W_YER117W,0.3666666666666667,0.33173980143301507,0.21586449050993375,False
139,YDL182W_YER117W,0.7999999999999999,0.00962792472537983,0.01843772527720407,True
140,YDR234W_YER117W,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
141,YIL094C_YER117W,0.9500000000000001,8.762523965086177e-05,0.00039983072314763585,True
142,YBR115C_YER117W,0.39999999999999997,0.2861051019083129,0.1933170853113573,False
143,YNR050C_YER117W,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
144,YDL131W_YGL031C,0.5499999999999999,0.12497678418833198,0.09933638588388709,False
145,YDL182W_YGL031C,0.9,0.0009430623223403293,0.0026607315598243184,True
146,YDR234W_YGL031C,0.7666666666666667,0.01594401657897401,0.0256213414242991,True
147,YIL094C_YGL031C,0.9833333333333333,1.9361963037459243e-06,1.9878282051791487e-05,True
148,YBR115C_YGL031C,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
149,YNR050C_YGL031C,0.6333333333333333,0.06708578689234565,0.07582540316639434,False
150,YDL131W_YGR148C,0.3666666666666667,0.33173980143301507,0.21586449050993375,False
151,YDL182W_YGR148C,0.7999999999999999,0.00962792472537983,0.01843772527720407,True
152,YDR234W_YGR148C,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
153,YIL094C_YGR148C,0.9500000000000001,8.762523965086177e-05,0.00039983072314763585,True
154,YBR115C_YGR148C,0.39999999999999997,0.2861051019083129,0.1933170853113573,False
155,YNR050C_YGR148C,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
156,YDL131W_YOL127W,0.43333333333333335,0.2439524358800516,0.17174251485955636,False
157,YDL182W_YOL127W,0.8499999999999999,0.0037047773275858133,0.008298701213792222,True
158,YDR234W_YOL127W,0.6833333333333333,0.04244227208707231,0.058314735179858454,False
159,YIL094C_YOL127W,0.9666666666666667,2.155031274835775e-05,0.00012846767083537139,True
160,YBR115C_YOL127W,0.48333333333333334,0.18746985521554207,0.13997749189427142,False
161,YNR050C_YOL127W,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
162,YDL131W_YLR344W,0.6333333333333333,0.06708578689234565,0.07582540316639434,False
163,YDL182W_YLR344W,0.8166666666666667,0.007224785246358786,0.01517204901735345,True
164,YDR234W_YLR344W,0.8833333333333333,0.0015905004234978686,0.004290868295801549,True
165,YIL094C_YLR344W,0.8666666666666667,0.0024953982859902053,0.006587851475014141,True
166,YBR115C_YLR344W,0.6666666666666667,0.04986723056888511,0.06582474435092833,False
167,YNR050C_YLR344W,0.8499999999999999,0.0037047773275858133,0.008298701213792222,True
168,YDL131W_YGR034W,0.3666666666666667,0.33173980143301507,0.21586449050993375,False
169,YDL182W_YGR034W,0.7999999999999999,0.00962792472537983,0.01843772527720407,True
170,YDR234W_YGR034W,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
171,YIL094C_YGR034W,0.9500000000000001,8.762523965086177e-05,0.00039983072314763585,True
172,YBR115C_YGR034W,0.39999999999999997,0.2861051019083129,0.1933170853113573,False
173,YNR050C_YGR034W,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
174,YDL131W_YHR010W,0.5499999999999999,0.12497678418833198,0.09933638588388709,False
175,YDL182W_YHR010W,0.9,0.0009430623223403293,0.0026607315598243184,True
176,YDR234W_YHR010W,0.7666666666666667,0.01594401657897401,0.0256213414242991,True
177,YIL094C_YHR010W,0.9833333333333333,1.9361963037459243e-06,1.9878282051791487e-05,True
178,YBR115C_YHR010W,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
179,YNR050C_YHR010W,0.6333333333333333,0.06708578689234565,0.07582540316639434,False
180,YDL131W_YGL103W,0.43333333333333335,0.2439524358800516,0.17174251485955636,False
181,YDL182W_YGL103W,0.8499999999999999,0.0037047773275858133,0.008298701213792222,True
182,YDR234W_YGL103W,0.6833333333333333,0.04244227208707231,0.058314735179858454,False
183,YIL094C_YGL103W,0.9666666666666667,2.155031274835775e-05,0.00012846767083537139,True
184,YBR115C_YGL103W,0.48333333333333334,0.18746985521554207,0.13997749189427142,False
185,YNR050C_YGL103W,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
186,YDL131W_YFR032C-A,0.4666666666666666,0.20538635110581185,0.15273801885051924,False
187,YDL182W_YFR032C-A,0.8666666666666667,0.0024953982859902053,0.006587851475014141,True
188,YDR234W_YFR032C-A,0.65,0.05807305801714863,0.07531158681802855,False
189,YIL094C_YFR032C-A,0.9500000000000001,8.762523965086177e-05,0.00039983072314763585,True
190,YBR115C_YFR032C-A,0.5166666666666667,0.1543901209862251,0.12166863265780127,False
191,YNR050C_YFR032C-A,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
192,YDL131W_YIL018W,0.3666666666666667,0.33173980143301507,0.21586449050993375,False
193,YDL182W_YIL018W,0.7999999999999999,0.00962792472537983,0.01843772527720407,True
194,YDR234W_YIL018W,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
195,YIL094C_YIL018W,0.9500000000000001,8.762523965086177e-05,0.00039983072314763585,True
196,YBR115C_YIL018W,0.39999999999999997,0.2861051019083129,0.1933170853113573,False
197,YNR050C_YIL018W,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
198,YDL131W_YOR063W,0.3666666666666667,0.33173980143301507,0.21586449050993375,False
199,YDL182W_YOR063W,0.7999999999999999,0.00962792472537983,0.01843772527720407,True
200,YDR234W_YOR063W,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
201,YIL094C_YOR063W,0.9500000000000001,8.762523965086177e-05,0.00039983072314763585,True
202,YBR115C_YOR063W,0.39999999999999997,0.2861051019083129,0.1933170853113573,False
203,YNR050C_YOR063W,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
204,YDL131W_YGL030W,0.3666666666666667,0.33173980143301507,0.21586449050993375,False
205,YDL182W_YGL030W,0.7999999999999999,0.00962792472537983,0.01843772527720407,True
206,YDR234W_YGL030W,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
207,YIL094C_YGL030W,0.9500000000000001,8.762523965086177e-05,0.00039983072314763585,True
208,YBR115C_YGL030W,0.39999999999999997,0.2861051019083129,0.1933170853113573,False
209,YNR050C_YGL030W,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
210,YDL131W_YDL075W,0.3666666666666667,0.33173980143301507,0.21586449050993375,False
211,YDL182W_YDL075W,0.7999999999999999,0.00962792472537983,0.01843772527720407,True
212,YDR234W_YDL075W,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
213,YIL094C_YDL075W,0.9500000000000001,8.762523965086177e-05,0.00039983072314763585,True
214,YBR115C_YDL075W,0.39999999999999997,0.2861051019083129,0.1933170853113573,False
215,YNR050C_YDL075W,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
216,YDL131W_YLR406C,0.5499999999999999,0.12497678418833198,0.09933638588388709,False
217,YDL182W_YLR406C,0.9,0.0009430623223403293,0.0026607315598243184,True
218,YDR234W_YLR406C,0.7666666666666667,0.01594401657897401,0.0256213414242991,True
219,YIL094C_YLR406C,0.9833333333333333,1.9361963037459243e-06,1.9878282051791487e-05,True
220,YBR115C_YLR406C,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
221,YNR050C_YLR406C,0.6333333333333333,0.06708578689234565,0.07582540316639434,False
222,YDL131W_YBL092W,0.65,0.05807305801714863,0.07531158681802855,False
223,YDL182W_YBL092W,0.9,0.0009430623223403293,0.0026607315598243184,True
224,YDR234W_YBL092W,0.8833333333333333,0.0015905004234978686,0.004290868295801549,True
225,YIL094C_YBL092W,0.9333333333333332,0.00023589981215941676,0.0009477018540665265,True
