,Protein_pair,Spearman_r,Pvalue,pcorr,FDR<0.05
479,YER069W_YML073C,-0.16666666666666669,0.668231040071504,0.8093508847181836,False
480,YOL140W_YML073C,-0.43333333333333335,0.2439524358800516,0.6812134673006426,False
481,YJR109C_YML073C,-0.6,0.0876228290414024,0.6257856268909467,False
482,YOR303W_YML073C,0.9500000000000001,8.762523965086177e-05,0.004032951654930913,True
483,YJL088W_YML073C,0.21666666666666667,0.5755148957119259,0.8093508847181836,False
484,YOL058W_YML073C,-0.41666666666666663,0.26458604674749614,0.6812134673006426,False
485,YHR018C_YML073C,-0.09999999999999999,0.797971695234851,0.8619030650812417,False
486,YJL071W_YLR448W,0.19047619047619047,0.6514014957024814,0.8093508847181836,False
487,YMR062C_YLR448W,-0.45,0.22421610749233659,0.6812134673006426,False
488,YER069W_YLR448W,-0.13333333333333333,0.7323675052362975,0.8509535199340963,False
489,YOL140W_YLR448W,-0.39999999999999997,0.2861051019083129,0.6812134673006426,False
490,YJR109C_YLR448W,-0.5499999999999999,0.12497678418833198,0.6812134673006426,False
491,YOR303W_YLR448W,0.9166666666666666,0.0005066190663052084,0.009993061082870236,True
492,YJL088W_YLR448W,0.2833333333333333,0.46003032896571994,0.7683712218380055,False
493,YOL058W_YLR448W,-0.38333333333333336,0.30849527238037144,0.6812134673006426,False
494,YHR018C_YLR448W,-0.016666666666666666,0.9660548039946861,0.9178074568456397,False
495,YJL071W_YGL076C,0.19047619047619047,0.6514014957024814,0.8093508847181836,False
496,YMR062C_YGL076C,-0.35,0.35581957250178897,0.6812134673006426,False
497,YER069W_YGL076C,-0.049999999999999996,0.8983528043506301,0.891305845226682,False
498,YOL140W_YGL076C,-0.33333333333333337,0.3807131816768634,0.6812134673006426,False
499,YJR109C_YGL076C,-0.45,0.22421610749233659,0.6812134673006426,False
500,YOR303W_YGL076C,0.8833333333333333,0.0015905004234978686,0.016470625948085117,True
501,YJL088W_YGL076C,0.33333333333333337,0.3807131816768634,0.6812134673006426,False
502,YOL058W_YGL076C,-0.25,0.5164895523012263,0.796807764625607,False
503,YHR018C_YGL076C,0.09999999999999999,0.797971695234851,0.8619030650812417,False
504,YJL071W_YPL198W,0.35714285714285715,0.38512064355625636,0.6876146490391823,False
505,YMR062C_YPL198W,0.45,0.22421610749233659,0.6812134673006426,False
506,YER069W_YPL198W,0.3666666666666667,0.33173980143301507,0.6812134673006426,False
507,YOL140W_YPL198W,0.5,0.17047066078705375,0.6812134673006426,False
508,YJR109C_YPL198W,0.5499999999999999,0.12497678418833198,0.6812134673006426,False
509,YOR303W_YPL198W,-0.5833333333333334,0.09918581647988323,0.6812134673006426,False
510,YJL088W_YPL198W,0.45,0.22421610749233659,0.6812134673006426,False
511,YOL058W_YPL198W,0.5166666666666667,0.1543901209862251,0.6812134673006426,False
512,YHR018C_YPL198W,0.41666666666666663,0.26458604674749614,0.6812134673006426,False
513,YJL071W_YHL033C,0.2619047619047619,0.5309228615658013,0.8093508847181836,False
514,YMR062C_YHL033C,-0.5666666666666667,0.11163298761149111,0.6812134673006426,False
515,YER069W_YHL033C,-0.06666666666666667,0.8646897846262037,0.891305845226682,False
516,YOL140W_YHL033C,-0.2833333333333333,0.46003032896571994,0.7683712218380055,False
517,YJR109C_YHL033C,-0.5666666666666667,0.11163298761149111,0.6812134673006426,False
518,YOR303W_YHL033C,0.7999999999999999,0.00962792472537983,0.08765114548066945,False
519,YJL088W_YHL033C,0.48333333333333334,0.18746985521554207,0.6812134673006426,False
520,YOL058W_YHL033C,-0.3666666666666667,0.33173980143301507,0.6812134673006426,False
521,YHR018C_YHL033C,-0.19999999999999998,0.6059012741795533,0.8093508847181836,False
522,YJL071W_YLL045C,0.19047619047619047,0.6514014957024814,0.8093508847181836,False
523,YMR062C_YLL045C,-0.45,0.22421610749233659,0.6812134673006426,False
524,YER069W_YLL045C,-0.13333333333333333,0.7323675052362975,0.8509535199340963,False
525,YOL140W_YLL045C,-0.39999999999999997,0.2861051019083129,0.6812134673006426,False
526,YJR109C_YLL045C,-0.5499999999999999,0.12497678418833198,0.6812134673006426,False
527,YOR303W_YLL045C,0.9166666666666666,0.0005066190663052084,0.009993061082870236,True
528,YJL088W_YLL045C,0.2833333333333333,0.46003032896571994,0.7683712218380055,False
529,YOL058W_YLL045C,-0.38333333333333336,0.30849527238037144,0.6812134673006426,False
530,YHR018C_YLL045C,-0.016666666666666666,0.9660548039946861,0.9178074568456397,False
531,YJL071W_YGL147C,-0.047619047619047616,0.9108491685195836,0.8993957016210359,False
532,YMR062C_YGL147C,-0.4666666666666666,0.20538635110581185,0.6812134673006426,False
533,YER069W_YGL147C,-0.19999999999999998,0.6059012741795533,0.8093508847181836,False
534,YOL140W_YGL147C,-0.4666666666666666,0.20538635110581185,0.6812134673006426,False
535,YJR109C_YGL147C,-0.6166666666666666,0.07692880993776309,0.6257856268909467,False
536,YOR303W_YGL147C,0.9666666666666667,2.155031274835775e-05,0.004032951654930913,True
537,YJL088W_YGL147C,0.16666666666666669,0.668231040071504,0.8093508847181836,False
538,YOL058W_YGL147C,-0.45,0.22421610749233659,0.6812134673006426,False
539,YHR018C_YGL147C,-0.08333333333333334,0.831214097710308,0.868372407626866,False
540,YJL071W_YNL067W,0.19047619047619047,0.6514014957024814,0.8093508847181836,False
541,YMR062C_YNL067W,-0.35,0.35581957250178897,0.6812134673006426,False
542,YER069W_YNL067W,-0.049999999999999996,0.8983528043506301,0.891305845226682,False
543,YOL140W_YNL067W,-0.33333333333333337,0.3807131816768634,0.6812134673006426,False
544,YJR109C_YNL067W,-0.45,0.22421610749233659,0.6812134673006426,False
545,YOR303W_YNL067W,0.8833333333333333,0.0015905004234978686,0.016470625948085117,True
546,YJL088W_YNL067W,0.33333333333333337,0.3807131816768634,0.6812134673006426,False
547,YOL058W_YNL067W,-0.25,0.5164895523012263,0.796807764625607,False
548,YHR018C_YNL067W,0.09999999999999999,0.797971695234851,0.8619030650812417,False
549,YJL071W_YGR214W,0.047619047619047616,0.9108491685195836,0.8993957016210359,False
550,YMR062C_YGR214W,-0.39999999999999997,0.2861051019083129,0.6812134673006426,False
551,YER069W_YGR214W,-0.18333333333333335,0.6368198117628943,0.8093508847181836,False
552,YOL140W_YGR214W,-0.45,0.22421610749233659,0.6812134673006426,False
553,YJR109C_YGR214W,-0.5499999999999999,0.12497678418833198,0.6812134673006426,False
554,YOR303W_YGR214W,0.8833333333333333,0.0015905004234978686,0.016470625948085117,True
555,YJL088W_YGR214W,0.21666666666666667,0.5755148957119259,0.8093508847181836,False
556,YOL058W_YGR214W,-0.43333333333333335,0.2439524358800516,0.6812134673006426,False
557,YHR018C_YGR214W,0.016666666666666666,0.9660548039946861,0.9178074568456397,False
558,YJL071W_YLR048W,0.09523809523809523,0.8225054302036114,0.8680313677097858,False
559,YMR062C_YLR048W,-0.5,0.17047066078705375,0.6812134673006426,False
560,YER069W_YLR048W,-0.16666666666666669,0.668231040071504,0.8093508847181836,False
561,YOL140W_YLR048W,-0.43333333333333335,0.2439524358800516,0.6812134673006426,False
562,YJR109C_YLR048W,-0.6,0.0876228290414024,0.6257856268909467,False
563,YOR303W_YLR048W,0.9500000000000001,8.762523965086177e-05,0.004032951654930913,True
564,YJL088W_YLR048W,0.21666666666666667,0.5755148957119259,0.8093508847181836,False
565,YOL058W_YLR048W,-0.41666666666666663,0.26458604674749614,0.6812134673006426,False
